Users_ID,cat1,cat10,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,favorite_count,hour,image,level,nadj,nadv,nemoji,nlevel,nword,orginal,padj,padv,pemoji,plevel,pnoun,punc1,punc2,punc3,pword,question,result,retweets_count,sarcasm,sentiment,text,time,tweet_id,url,user_name
628788746,0,0,0,0,0,0,0,1,0,1,0,14,0,0,0,0,1,0,2,1,1,1,0,1,4,0,0,0,2,0,1,0,0,1,I love that I carry all my stress in my stomach. It's so great to constantly feel like I'm going to puke. 🙃🙃🙃,16-Feb-2017 (14:50:47.000000),832240816114454528,0,cami_marie18
65075504,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,"I promise you, no one will see what stressed feels like until you walk a mile in my shoes. No one could handle the things I go through.",16-Feb-2017 (14:47:53.000000),832240084288147456,0,katiemilam013
729546858,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,can someone tell me when winter is coming back? i feel stressed 😬 #cowx,16-Feb-2017 (14:44:43.000000),832239287794020352,0,alli_burgett
250051872,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,i get stressed out over nothing i don't want to feel this way anymore,16-Feb-2017 (14:41:10.000000),832238395216637952,0,hqcbx
305145880,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,-1,0,-1,1,1,0,0,0,0,3,1,0,0,1,0,1,0,0,1,This day has stressed me out. I really can't not wait to finish! Feel I need a takeaway tonight. #nearlythere,16-Feb-2017 (14:35:04.000000),832236862286737408,0,Shaz_iii_daa
593613981,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,Feel so stressed. so many sch work to do all the time&amp;all i wanna do is sleep😢,16-Feb-2017 (14:31:58.000000),832236079071653888,0,Sxrxhhx
50179868,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,1,0,0,"I don't do stress. The minute I feel something stressing me, I cut it off.",16-Feb-2017 (14:30:45.000000),832235773470638080,0,britshaniece
1213356860,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,"@Twickets I feel so stressed , I could cry xx",16-Feb-2017 (14:29:06.000000),832235357664055296,0,lou26chris
48512855,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,@ArtsyPabster bmo don't judge. i'm waking up ever 3 hours lately and feel like i'm going to puke half the day. stress is fun.,16-Feb-2017 (14:26:06.000000),832234604853620736,0,annalisaillo
21453245,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,-1,0,-1,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,-1,"I feel bad for people who are constantly in a big old bubble of stress. 

Meanwhile, I'm just over here laughing at farts &amp; penis jokes.",16-Feb-2017 (14:25:26.000000),832234434925518848,0,dustinjames
2792993906,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,"@ELAdams12 I've had stress dreams about work, then feel brief relief before remembering ""Dammit to hell, now I have to ACTUALLY go to work.""",16-Feb-2017 (14:22:59.000000),832233819151417344,0,jpdailing
561009819,0,1,0,2,0,0,0,0,0,1,0,14,0,0,0,0,0,0,1,1,1,1,0,1,3,0,0,0,1,0,1,0,0,1,I'm doing my best but school is not giving me a break. Projects and work just keep piling up and I feel stressed every minute of every day,16-Feb-2017 (14:17:29.000000),832232435131768832,0,Martymatsu
139779975,0,0,0,0,0,0,0,0,0,0,1,14,0,0,1,-1,0,-1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,-1,uni is making me feel overly stressed and i just really need a drink. fuck hand ins,16-Feb-2017 (14:17:18.000000),832232388889608192,0,jayhousein
2262277080,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,0,0,1,1,2,1,0,1,3,0,0,0,1,0,1,1,0,1,"phil's liveshows are proven therapeutic to me. whenever i feel stressed, i just go watch any of them and i'd feel soft watching it.",16-Feb-2017 (14:14:11.000000),832231606022664192,0,badposturedjh
614080818,0,0,0,0,0,0,1,1,0,1,4,14,0,0,0,0,0,0,1,1,1,1,0,1,3,0,0,0,1,0,1,0,0,1,I feel like my life is so stress free now that I have a partner I'm not always a)getting dumped by or b)getting slept around on by,16-Feb-2017 (14:12:19.000000),832231134880731136,0,HelenWinston125
567703889,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,-1,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,1,8,0,-1,I feel like i have transcended to a level whereby i m so stressed but everything is so numb and  i dont feel stressed anymore,16-Feb-2017 (14:08:32.000000),832230184124190720,0,OriginallyCQ_
161903579,0,0,0,0,0,0,0,1,0,1,0,14,0,0,0,0,0,0,2,1,0,1,0,1,4,0,0,0,2,0,1,0,0,1,@rich_homie_del Hi 👋🏾.. girl I feel for you being a Jaebum stan. Lol he be having my stress and he ain't my Bias lol,16-Feb-2017 (14:07:35.000000),832229943413202944,0,markiebammie
31895402,0,0,0,1,0,0,0,1,0,0,1,14,0,0,0,0,0,0,1,1,0,1,0,1,3,0,0,0,1,0,1,0,0,1,I want a job where I don't feel stressed all the time. I really worry about my health sometimes.,16-Feb-2017 (14:07:08.000000),832229830150205440,0,bobbytaft
2503596354,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,@MirandaYousif I can feel how stressed you are all the way in Glendale,16-Feb-2017 (14:02:49.000000),832228744546783232,0,kimyoncediaz
1293061603,0,0,0,0,0,0,0,1,0,0,1,14,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Feels like a let a weight off my shoulder like I no longer have stress 😭🙌🏾,16-Feb-2017 (14:00:26.000000),832228143654133760,0,_KaylaElise_
2448905588,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,@heyitsnatalie08 if it all works out 😅 i'm so stressed about it that i feel like i'm going to have a heart attack any minute,16-Feb-2017 (13:56:15.000000),832227092603482112,0,vanessaleilaa
803409539404013568,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,-1,0,-1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,-1,"I don't know if it's the stress, lack of sleep, or both that's making me feel sick.",16-Feb-2017 (13:55:38.000000),832226938919993344,0,skaitlyn2100
131586035,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,2,1,1,1,0,1,2,0,0,1,2,0,1,0,0,1,Each morning I get up I feel better and better..Mediation  relieves so much stress ..It's like  your battery... https://t.co/8C5dnt3Twu,16-Feb-2017 (13:53:41.000000),832226446609354752,1,LifeANewWay
76654007,0,0,0,0,0,0,0,1,0,0,2,13,0,0,1,-1,0,-1,2,1,0,0,0,0,1,0,0,0,2,0,1,1,0,-1,Day two on my self imposed #facebookboycott and so far I feel much less stress,16-Feb-2017 (13:45:31.000000),832224391182315520,0,sbowe72
3201323475,0,1,1,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,1,1,0,1,0,1,3,0,0,0,1,0,1,0,0,1,I hope your sister gets better and stay healthy.We're all here for you if you ever feel stressed or sad.Neverforget… https://t.co/jV32K2tVhz,16-Feb-2017 (13:42:51.000000),832223721964331008,1,uwubbabe
438577203,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,-1,1,-1,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,-1,I feel like i'm getting a flu esp when i've been so stressed this week and it really is cold today 😷,16-Feb-2017 (13:42:35.000000),832223651806138368,0,AnneAssila
2979846704,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,Can't stress enough the feels I'm feeling right now,16-Feb-2017 (13:34:21.000000),832221581938085888,0,LouisMcAwesome
122565196,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,1,0,1,0,1,4,0,0,0,2,0,1,0,0,1,"I'm not even stressed out, I just like to think I am. Makes me feel like an adult. Haha",16-Feb-2017 (13:30:51.000000),832220698890338304,0,ronamvillanueva
2443213394,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,-1,3,-1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,"@beautitudemonie IM NOT SAD FAM, BC IM STRESSED &amp; DEPRESSED RN I JUST FEEL ALL SO ALONE THESE PAST FEW DAYS ☹️🙁😕😔",16-Feb-2017 (13:30:38.000000),832220646125899776,0,justlovekhh
2464696154,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,2,1,0,1,0,1,3,0,0,0,2,0,1,0,0,1,"but if you are just feeling stressed/overwhelmed and want a kind of intro to therapy, or ""therapy lite"" I personally feel it is worth a try.",16-Feb-2017 (13:28:11.000000),832220030116954112,0,SarahCantSmell
3689406079,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,1,1,1,0,1,2,0,0,0,1,0,1,0,0,1,"I'm stressed, but making them feel happy is still my priority 💓💖",16-Feb-2017 (13:27:06.000000),832219758363676672,0,mria_frnces
631626524,0,0,0,0,0,0,0,1,0,0,2,13,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,1,0,1,0,0,1,In six months I know the struggle and stress I feel now will be worthwhile #justkeepswimming,16-Feb-2017 (13:25:06.000000),832219253898096640,0,KatieLambert112
1684175088,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,1,0,0,0,0,3,0,4,0,0,1,1,5,0,0,how does it feel not being stressed???? bc I truly don't think I'll ever relate,16-Feb-2017 (13:20:31.000000),832218101139767296,0,_emwalkerr
308253292,0,0,1,0,0,0,1,1,0,0,0,13,0,0,0,0,1,0,2,1,2,1,0,1,3,0,0,4,2,0,1,0,0,1,I've been living this stress free drama free life for a while now and I feel it being poked with ......🤔,16-Feb-2017 (13:12:26.000000),832216063983104000,0,_xoxoOneLove
251818581,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,1,0,4,1,2,1,0,1,3,0,1,0,4,1,1,0,0,1,I have so many good things going on right now and this one issue has me so stressed? Why don't I feel a ton of happiness instead 😞,16-Feb-2017 (13:08:23.000000),832215044725284864,0,hannahranae95
45897423,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,1,1,2,1,1,1,4,0,2,0,1,1,1,0,0,1,@Zenaxx 😂😂😂 I don't know? I feel less stressed today. I was experiencing an expressive relapse last night. What colour dress did you go 4?,16-Feb-2017 (13:04:58.000000),832214188051271680,0,Zenaxx
739987344,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,"This semester is just working and writing reports all the time, reading books' chapters, I feel like I'll be sooo stressed and depressed 😭",16-Feb-2017 (13:04:46.000000),832214134167109632,0,Mariamadb
80086087,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,idk why but i just feel like crying... idk.. too stressed over things i guess,16-Feb-2017 (13:04:23.000000),832214038960541696,0,wujudaestar
140548843,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,This is how I feel today! #stressed #isitfridayyet #wehh https://t.co/y9rabACLKE,16-Feb-2017 (13:03:38.000000),832213850212675584,0,Kayl1988
153409738,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,2,1,0,1,0,1,2,0,0,0,2,0,1,0,0,1,"When i'm tired and stress, these 🍔🍟🍕🍝 will make me feel better .. Thanks you po #StressEating https://t.co/DCfWIntaF0",16-Feb-2017 (12:57:59.000000),832212430662967296,0,BOBOULESZ
79467648,0,0,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,i am stressed but i have knk in my life so i still feel blessed  do ya'll get my point or,16-Feb-2017 (12:55:55.000000),832211911039021056,0,inseongpls
3215243170,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,i feel so stressed &amp; idek why 🙄,16-Feb-2017 (12:43:01.000000),832208664412975104,0,Chasii_B
374688156,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,2,1,1,1,0,1,3,0,0,0,2,0,1,0,0,1,"@Krystalkreme1 I think you're right. I'm 33, worked out 6 tines a week and are healthy. Just diagnosed w/ #leukemia. Feel stress was factor",16-Feb-2017 (12:42:06.000000),832208431352213504,0,MatthewGetic
2420513682,0,0,0,1,0,0,0,0,0,0,1,12,0,0,0,0,0,0,1,1,2,1,0,1,4,0,0,0,1,0,1,0,0,1,Every time I feel happy I remember that I have to do a Spanish video project over the weekend and then I become sad… https://t.co/pbZA7YDEqQ,16-Feb-2017 (12:30:16.000000),832205454684061696,1,annytakesphotos
1032130490,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,i feel myself becoming stressed i can tell in my body language.,16-Feb-2017 (12:28:52.000000),832205100961632256,0,longlivenesa
245809896,0,0,0,0,0,0,0,0,0,0,3,12,1,0,0,-1,0,-1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,-1,I feel so fucking stressed today everyone and everything is pissing me off https://t.co/cgtAtkkEQJ,16-Feb-2017 (12:26:08.000000),832204415717236736,0,Michael_P_C_Lfc
314976185,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0,1,0,1,3,0,0,0,1,0,1,0,0,1,Like idk man. I feel like students are getting so stressed out and it's just not gonna be worth it in the end.,16-Feb-2017 (12:24:05.000000),832203899608129536,0,H4wkmoon
403246738,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,1,1,1,0,1,1,0,0,0,3,0,1,0,0,1,@tetranovalvin thanks for making me happy whenever i feel stressed HAHA,16-Feb-2017 (12:16:36.000000),832202015769899008,0,__ailalit
48851681,0,0,0,0,0,0,0,0,0,0,1,12,0,0,3,-1,0,-1,1,1,0,0,0,0,3,0,1,0,1,1,1,0,0,-1,I'm stressed about this commission but I slept 5-8 and 12-7 and I feel super rested so maybe prograstinating wasn't that bad?,16-Feb-2017 (12:14:12.000000),832201410968182784,0,di_dishy
404976754,0,0,0,0,0,0,0,1,0,1,0,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"I always feel the need to improve my country  and my GENDER 
#No stress tho",16-Feb-2017 (12:13:09.000000),832201145175121920,0,Aminataturay1
231050297,0,0,0,0,0,1,0,1,0,0,1,12,0,0,0,-1,0,-1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,-1,stress is apparently not a thing i feel anymore unless it's about something useless like buying a banana and talking to the cashier,16-Feb-2017 (12:11:02.000000),832200613337378816,0,l0nelynight
714597612792492032,0,0,0,0,0,0,0,1,0,0,2,12,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,This definitely feels exactly like a stress dream I have had,16-Feb-2017 (12:10:26.000000),832200464674455552,0,sophiefkemp
36108695,0,0,0,1,0,0,0,0,0,0,1,12,0,0,0,0,0,0,2,1,0,1,0,1,2,0,0,0,2,0,1,0,0,1,"As stressful as my job can be, I stop &amp; think about how stressed out Capitol Hill is right now and then I feel a lot better. #CouldBeCrazier",16-Feb-2017 (12:09:05.000000),832200121370697728,0,billielentz
1193102862,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,"ngayon lang ako nagayos sa acads oraayt, I feel stressed 😅",16-Feb-2017 (12:08:57.000000),832200090538291200,0,YoJemu
1477835353,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,I feel so stressed out,16-Feb-2017 (12:06:37.000000),832199500794036224,0,meIsxv
791948819109810176,0,0,0,0,0,0,1,0,0,0,2,11,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,it's not my favourite it's just what i watch when i feel like i'm about to die from stress.,16-Feb-2017 (11:59:24.000000),832197686556123136,0,NJHNMN
335420908,0,0,0,0,0,0,0,1,0,1,2,11,0,0,0,0,0,0,4,1,3,1,0,1,3,0,0,0,4,0,1,0,0,1,I feel kinda bad for not giving a shit about certain things but then again it's so stress free and fun lol so fuck it,16-Feb-2017 (11:44:07.000000),832193838756278272,0,trippy_desss
3265948825,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,-1,0,-1,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,-1,"@junhui_twt sigh im really sorry your stressed, ik what about please if u have any concerns feel free to dm its the least i can do",16-Feb-2017 (11:27:24.000000),832189631911251968,0,busansjeonj
368880341,0,0,0,1,0,0,0,1,0,0,0,11,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,"Until today, I never knew the stress I could feel when only the left side of my headphone is working 😤😤",16-Feb-2017 (11:12:08.000000),832185791287799808,0,PaixxAmour
794017965230489600,0,0,0,0,0,0,0,1,0,0,2,11,0,0,2,-1,1,-1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,-1,I choose not to stress over academic shit because it would make me look and feel uglier than usual 😏,16-Feb-2017 (11:11:17.000000),832185578695176192,0,mamoniquee
3017090250,0,0,0,0,0,0,0,0,0,0,1,11,0,0,1,-1,0,-1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,-1,@dolansvegemite I FEEL LESS STRESSED I CAN CHAT ABOUT IT NOW,16-Feb-2017 (11:05:33.000000),832184134906699776,0,faintlyfaith
3591008774,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,1,0,1,0,0,1,"Honestly I feel like I am stuck in a never ending loop of misery, stress, pain and tears atm",16-Feb-2017 (11:05:13.000000),832184050949382144,0,ala_pro_fangirl
765674268537618432,0,0,0,0,0,0,0,1,0,0,1,10,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,Feel as though I've woken up in a 30 year olds body full of stress n worries n responsibilities 🤷🏼‍♀️🤦🏼‍♀️,16-Feb-2017 (10:58:38.000000),832182395302453248,0,chelsminnsx
3544743013,0,0,0,0,0,0,0,0,0,1,3,10,0,0,0,0,0,0,3,1,2,1,1,1,3,0,0,0,3,0,1,0,0,1,"I always feel so tired, stressed, depressed lately. But reading this can make me smile, laugh and happy  😚. I love… https://t.co/NZfYk9kOrI",16-Feb-2017 (10:41:27.000000),832178071226589184,1,TheVampsJAM_
386771104,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,📷 oddbagel: kinesthetiacreal: this gif makes me feel some kind of stress that i can’t put into words... https://t.co/Mi0dWMcnvi,16-Feb-2017 (10:30:40.000000),832175355649785856,1,Axel___Alvarez
1842661597,0,0,0,0,0,0,0,1,0,0,1,10,0,0,0,0,0,0,3,1,2,1,0,1,0,0,0,0,3,0,1,1,0,1,"If i could just not feel dizzy and nauseous from stress right now, that would be great thanks.",16-Feb-2017 (10:20:24.000000),832172773497782272,0,cocolovesdanger
322392693,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,2,1,3,1,0,1,1,0,0,0,2,0,1,0,0,1,I have had an incredible decrease of stress in the last couple weeks. Feels nice.,16-Feb-2017 (10:08:16.000000),832169716873453568,0,Alexaa35
162512488,0,0,0,1,0,0,0,1,0,0,0,10,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,I literally cut my tongue in half yesterday while at work woohoo so excited to feel the stress today too,16-Feb-2017 (10:03:02.000000),832168400591941632,0,queenl4tif
2664738244,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,@johnfharrnedy i feel like this is u when ur stressed https://t.co/IxHLrOdAK0,16-Feb-2017 (09:55:19.000000),832166457874145280,1,TRIVIATAEJIN
304333436,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,so our ethics LT is next week and I already feel the impending stress I'll have studying for it,16-Feb-2017 (09:41:59.000000),832163102175006720,0,asiariveraaa
219939928,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,3,0,0,I can't sleep when I feel stressed,16-Feb-2017 (09:38:57.000000),832162339138916352,0,mariaxvargass
540839783,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,HOW TO FIX MY LAPTOP I FEEL SO STRESSED,16-Feb-2017 (09:32:30.000000),832160716266156032,0,yoobinism
319990324,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,2,1,1,1,0,1,2,0,0,0,2,0,1,0,0,1,"I can not stress how important honest and expressing how you feel is. A lot of things can be prevented, yes this ha… https://t.co/JcqDRX96xz",16-Feb-2017 (09:23:23.000000),832158422275588096,1,_TheLifeOfLove
375851190,0,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,4,1,2,1,0,1,1,0,0,0,4,0,1,0,0,1,i don't take enough time to realize that the stress i feel from school is mostly good. i'm constantly challenging myself and that's good,16-Feb-2017 (09:00:50.000000),832152748653023232,0,_gahbriellla
48784059,0,0,0,0,0,0,1,1,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,Not even 2 weeks into Semester 2 and I feel like I'm dying on the inside from stress and exhaustion. Kill Me.,16-Feb-2017 (08:53:35.000000),832150924437118976,0,SabotGames
824563546356908032,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,-1,0,-1,2,1,0,0,0,0,4,0,0,4,2,0,1,0,0,-1,"@RandySkeete thank you so much.... But I also have one problem, why do I feel so much stressed once I fail to meet God's will....",16-Feb-2017 (08:51:10.000000),832150317424902144,0,EuniceGitau14
1550769684,0,0,0,0,0,2,0,1,0,0,0,8,0,0,0,0,0,0,3,1,1,1,0,1,1,0,0,1,3,0,1,0,0,1,Limiting myself to not buy any fansite goods is actually really good... i dont feel the stress to pay on by deadline lol,16-Feb-2017 (08:50:42.000000),832150199829008384,0,94linez
795772240235286529,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,@orakald But I feel your day can be defined by how you start it. Meditate. Appreciate. Eat. Gotta eat bro. I can't stress that enough 🍽🍽🍽🍽.,16-Feb-2017 (08:43:41.000000),832148430961131520,0,Kofi_Smiles
1590405854,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,1,1,1,0,1,2,0,0,0,2,0,1,0,0,1,"@life_spaces 
This Flowery corner of my drawing room.
It bring so much of peace &amp; happiness to me that i feel stres… https://t.co/Lf5tbT888d",16-Feb-2017 (08:42:08.000000),832148043294208000,1,Rishabhprakash4
374516021,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,1,1,14,0,0,I'm stressed bcos I don't feel the stress????,16-Feb-2017 (08:33:37.000000),832145899048427520,0,hungry4foods
2356987243,0,0,0,0,1,0,0,1,0,0,108,8,0,0,0,0,1,0,1,1,1,1,0,1,3,0,0,0,1,0,1,13,0,1,I'm under so much stress I literally feel like I'm about to throw up 😔 just turning to prayer 🙏🏻,16-Feb-2017 (08:23:12.000000),832143275804856320,0,clarissamay09
331004437,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,I feel so stressed... why...,16-Feb-2017 (08:19:43.000000),832142400898293760,0,yoongiiyah
765614931609784320,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,2,1,2,1,0,1,5,0,0,0,2,0,1,0,0,1,I tune it feels like I'm going to I wasn’t even control and to transform them true definition of emotions that much stress,16-Feb-2017 (08:18:02.000000),832141977777033216,0,wilesbeil
592492672,0,1,0,0,0,0,0,0,0,1,0,8,0,0,1,-1,0,-1,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,-1,"i feel bad for shi ho bc ik she stressed etc but damn, joo hyuk already rejected her, leave the boy alone lmao",16-Feb-2017 (08:16:43.000000),832141645718159360,0,kibumsbum
151893326,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,I feel so stressed out.,16-Feb-2017 (08:15:04.000000),832141229890613248,0,Kynthiax_
1146584965,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,1,2,1,0,1,1,0,0,0,4,0,1,0,0,1,@tzuyuyeah i feel right now im having the biggest problem is school too. Too much for me right now and im gonna work soon again. Stress more,16-Feb-2017 (08:05:38.000000),832138856879190016,0,Hiyaku
2837627413,0,0,0,0,0,0,1,1,0,0,0,8,0,0,0,0,1,0,1,1,0,1,1,1,4,0,0,0,1,0,1,0,0,1,Honestly the checkpoints stress me out. It makes me feel helpless wish I could protect everyone 😬😳,16-Feb-2017 (08:03:41.000000),832138364807573504,0,princesssvianey
1450390350,0,0,0,0,0,0,0,2,0,1,8,7,0,0,0,0,0,0,5,1,4,1,1,1,4,0,0,0,5,0,1,0,0,1,"I am getting back in a gym routine, stress free, only being positive and looking forward. I feel so great and healthy and I love it tbh❤️😊",16-Feb-2017 (07:59:36.000000),832137337358282752,0,bayley_ella
2905640558,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,-1,0,-1,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,-1,"Canon asked how he could help me feel less stressed, so I asked if he could come and help me take off my makeup---HE WAS PUTTING HIS SHOES--",16-Feb-2017 (07:56:44.000000),832136617670217728,0,georgierosete
338616700,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,-1,0,-1,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,-1,@idoltina16 I feel you; I got rather stressed with this deadline too. And when you have a gazillion other things to write it just adds to it,16-Feb-2017 (07:56:42.000000),832136606928748544,0,Zoe_Louisey
2371406402,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,Why do I feel so much stress and anxiety for no reason,16-Feb-2017 (07:56:29.000000),832136553258377216,0,PeaceLoveRant
2960428862,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,2,1,0,1,0,1,2,0,0,0,2,0,1,0,0,1,"https://t.co/nGWOqZ0ZJj

I'm dying of stress. So here's something funny to make us all feel better ;w;",16-Feb-2017 (07:55:24.000000),832136283539410944,1,MamaMemoVA
113435892,0,0,0,1,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,1,1,0,0,Whenever I feel stressed out these days... I solve it by playing TxP for a while. Cathartic and cleaning https://t.co/wvu0ZRa4df,16-Feb-2017 (07:52:43.000000),832135605186359296,1,jantonsson
